event_id,trip_id,timestamp,event_type,event_value,severity_level,phone_interaction_type
EVT-TRIP-a75-0,TRIP-a75d96-2,2025-09-11 16:37:28,HARD_BRAKE,1.03,1,NONE
EVT-TRIP-a75-1,TRIP-a75d96-2,2025-09-11 16:37:38,SPEEDING,0.83,4,NONE
EVT-TRIP-a75-2,TRIP-a75d96-2,2025-09-11 16:37:48,DISTRACTION,1.46,3,CALL
EVT-TRIP-30c-0,TRIP-30c996-0,2025-09-11 16:37:28,HARD_BRAKE,0.75,5,APP
EVT-TRIP-30c-1,TRIP-30c996-0,2025-09-11 16:37:38,HARD_BRAKE,0.66,3,TEXT
EVT-TRIP-30c-2,TRIP-30c996-0,2025-09-11 16:37:48,DISTRACTION,1.14,3,NONE
EVT-TRIP-30c-3,TRIP-30c996-0,2025-09-11 16:37:58,SPEEDING,1.29,3,CALL
EVT-TRIP-30c-0,TRIP-30c996-1,2025-09-11 16:37:28,SPEEDING,0.92,5,NONE
EVT-TRIP-30c-1,TRIP-30c996-1,2025-09-11 16:37:38,DISTRACTION,0.5,2,CALL
EVT-TRIP-30c-2,TRIP-30c996-1,2025-09-11 16:37:48,SPEEDING,0.59,4,APP
EVT-TRIP-30c-3,TRIP-30c996-1,2025-09-11 16:37:58,HARD_BRAKE,0.89,3,NONE
EVT-TRIP-30c-0,TRIP-30c996-2,2025-09-11 16:37:28,HARD_BRAKE,1.04,3,APP
EVT-TRIP-30c-1,TRIP-30c996-2,2025-09-11 16:37:38,DISTRACTION,1.36,5,NONE
EVT-TRIP-30c-2,TRIP-30c996-2,2025-09-11 16:37:48,SPEEDING,1.08,3,TEXT
EVT-TRIP-30c-3,TRIP-30c996-2,2025-09-11 16:37:58,HARD_BRAKE,1.31,3,NONE
EVT-TRIP-30c-4,TRIP-30c996-2,2025-09-11 16:38:08,HARD_BRAKE,0.79,2,APP
EVT-TRIP-182-0,TRIP-182508-0,2025-09-11 16:37:28,DISTRACTION,0.98,4,TEXT
EVT-TRIP-182-1,TRIP-182508-0,2025-09-11 16:37:38,DISTRACTION,1.36,1,NONE
EVT-TRIP-182-2,TRIP-182508-0,2025-09-11 16:37:48,HARD_BRAKE,0.54,5,CALL
EVT-TRIP-182-3,TRIP-182508-0,2025-09-11 16:37:58,HARD_BRAKE,0.92,5,TEXT
EVT-TRIP-182-0,TRIP-182508-1,2025-09-11 16:37:28,DISTRACTION,0.99,3,TEXT
EVT-TRIP-182-1,TRIP-182508-1,2025-09-11 16:37:38,SPEEDING,1.45,3,CALL
EVT-TRIP-182-2,TRIP-182508-1,2025-09-11 16:37:48,SPEEDING,0.6,4,NONE
EVT-TRIP-182-3,TRIP-182508-1,2025-09-11 16:37:58,HARD_BRAKE,1.49,2,TEXT
EVT-TRIP-182-4,TRIP-182508-1,2025-09-11 16:38:08,SPEEDING,0.92,5,NONE
EVT-TRIP-182-0,TRIP-182508-2,2025-09-11 16:37:28,DISTRACTION,1.37,1,TEXT
EVT-TRIP-182-1,TRIP-182508-2,2025-09-11 16:37:38,SPEEDING,1.29,3,APP
EVT-TRIP-182-2,TRIP-182508-2,2025-09-11 16:37:48,HARD_BRAKE,1.33,5,NONE
EVT-TRIP-182-3,TRIP-182508-2,2025-09-11 16:37:58,SPEEDING,0.63,1,NONE
EVT-TRIP-182-4,TRIP-182508-2,2025-09-11 16:38:08,SPEEDING,1.09,1,NONE
EVT-TRIP-36d-0,TRIP-36dcc8-0,2025-09-11 16:37:28,DISTRACTION,0.94,4,CALL
EVT-TRIP-36d-1,TRIP-36dcc8-0,2025-09-11 16:37:38,DISTRACTION,0.5,2,NONE
EVT-TRIP-36d-2,TRIP-36dcc8-0,2025-09-11 16:37:48,SPEEDING,0.69,1,NONE
EVT-TRIP-36d-3,TRIP-36dcc8-0,2025-09-11 16:37:58,SPEEDING,0.71,4,APP
EVT-TRIP-36d-4,TRIP-36dcc8-0,2025-09-11 16:38:08,SPEEDING,1.12,5,APP
EVT-TRIP-36d-0,TRIP-36dcc8-1,2025-09-11 16:37:28,HARD_BRAKE,0.55,3,CALL
EVT-TRIP-36d-1,TRIP-36dcc8-1,2025-09-11 16:37:38,DISTRACTION,1.16,5,TEXT
EVT-TRIP-36d-2,TRIP-36dcc8-1,2025-09-11 16:37:48,SPEEDING,1.36,2,TEXT
EVT-TRIP-36d-0,TRIP-36dcc8-2,2025-09-11 16:37:28,HARD_BRAKE,1.27,1,CALL
EVT-TRIP-36d-1,TRIP-36dcc8-2,2025-09-11 16:37:38,SPEEDING,0.74,4,NONE
EVT-TRIP-36d-2,TRIP-36dcc8-2,2025-09-11 16:37:48,DISTRACTION,1.32,4,APP
EVT-TRIP-36d-3,TRIP-36dcc8-2,2025-09-11 16:37:58,HARD_BRAKE,0.56,4,CALL
EVT-TRIP-583-0,TRIP-5832a4-0,2025-09-11 16:37:28,SPEEDING,1.22,1,NONE
EVT-TRIP-583-1,TRIP-5832a4-0,2025-09-11 16:37:38,HARD_BRAKE,1.28,5,APP
EVT-TRIP-583-2,TRIP-5832a4-0,2025-09-11 16:37:48,HARD_BRAKE,0.83,1,TEXT
EVT-TRIP-583-3,TRIP-5832a4-0,2025-09-11 16:37:58,DISTRACTION,0.91,3,APP
EVT-TRIP-583-0,TRIP-5832a4-1,2025-09-11 16:37:28,SPEEDING,1.41,1,APP
EVT-TRIP-583-1,TRIP-5832a4-1,2025-09-11 16:37:38,HARD_BRAKE,1.42,2,CALL
EVT-TRIP-583-2,TRIP-5832a4-1,2025-09-11 16:37:48,DISTRACTION,0.7,2,TEXT
EVT-TRIP-583-3,TRIP-5832a4-1,2025-09-11 16:37:58,SPEEDING,0.72,5,APP
EVT-TRIP-583-4,TRIP-5832a4-1,2025-09-11 16:38:08,DISTRACTION,0.55,3,NONE
EVT-TRIP-583-0,TRIP-5832a4-2,2025-09-11 16:37:28,HARD_BRAKE,1.25,2,CALL
EVT-TRIP-583-1,TRIP-5832a4-2,2025-09-11 16:37:38,DISTRACTION,1.04,3,CALL
EVT-TRIP-583-2,TRIP-5832a4-2,2025-09-11 16:37:48,SPEEDING,0.75,1,TEXT
EVT-TRIP-583-3,TRIP-5832a4-2,2025-09-11 16:37:58,SPEEDING,1.41,2,APP
EVT-TRIP-583-4,TRIP-5832a4-2,2025-09-11 16:38:08,HARD_BRAKE,1.46,5,CALL
EVT-TRIP-44e-0,TRIP-44e1c5-0,2025-09-11 16:37:28,SPEEDING,1.47,4,TEXT
EVT-TRIP-44e-1,TRIP-44e1c5-0,2025-09-11 16:37:38,HARD_BRAKE,1.0,5,TEXT
EVT-TRIP-44e-0,TRIP-44e1c5-1,2025-09-11 16:37:28,HARD_BRAKE,0.99,3,APP
EVT-TRIP-44e-1,TRIP-44e1c5-1,2025-09-11 16:37:38,DISTRACTION,0.86,3,TEXT
EVT-TRIP-44e-2,TRIP-44e1c5-1,2025-09-11 16:37:48,HARD_BRAKE,1.41,4,NONE
EVT-TRIP-44e-3,TRIP-44e1c5-1,2025-09-11 16:37:58,DISTRACTION,0.54,5,APP
EVT-TRIP-44e-4,TRIP-44e1c5-1,2025-09-11 16:38:08,SPEEDING,1.08,2,APP
EVT-TRIP-44e-0,TRIP-44e1c5-2,2025-09-11 16:37:28,HARD_BRAKE,1.32,5,TEXT
EVT-TRIP-44e-1,TRIP-44e1c5-2,2025-09-11 16:37:38,SPEEDING,0.68,1,CALL
EVT-TRIP-44e-2,TRIP-44e1c5-2,2025-09-11 16:37:48,DISTRACTION,0.61,5,APP
EVT-TRIP-44e-3,TRIP-44e1c5-2,2025-09-11 16:37:58,SPEEDING,1.12,3,TEXT
EVT-TRIP-44e-4,TRIP-44e1c5-2,2025-09-11 16:38:08,SPEEDING,1.39,1,APP
EVT-TRIP-840-0,TRIP-840f1b-0,2025-09-11 16:37:28,SPEEDING,0.86,4,APP
EVT-TRIP-840-1,TRIP-840f1b-0,2025-09-11 16:37:38,DISTRACTION,0.92,1,APP
EVT-TRIP-840-2,TRIP-840f1b-0,2025-09-11 16:37:48,HARD_BRAKE,1.4,5,NONE
EVT-TRIP-840-3,TRIP-840f1b-0,2025-09-11 16:37:58,HARD_BRAKE,1.11,1,TEXT
EVT-TRIP-840-4,TRIP-840f1b-0,2025-09-11 16:38:08,SPEEDING,0.98,5,TEXT
EVT-TRIP-840-0,TRIP-840f1b-1,2025-09-11 16:37:28,DISTRACTION,0.51,3,TEXT
EVT-TRIP-840-1,TRIP-840f1b-1,2025-09-11 16:37:38,SPEEDING,1.01,2,NONE
EVT-TRIP-840-0,TRIP-840f1b-2,2025-09-11 16:37:28,SPEEDING,0.85,2,TEXT
EVT-TRIP-840-1,TRIP-840f1b-2,2025-09-11 16:37:38,DISTRACTION,1.1,2,APP
EVT-TRIP-840-2,TRIP-840f1b-2,2025-09-11 16:37:48,DISTRACTION,1.21,5,APP
EVT-TRIP-840-3,TRIP-840f1b-2,2025-09-11 16:37:58,DISTRACTION,1.22,4,NONE
EVT-TRIP-840-4,TRIP-840f1b-2,2025-09-11 16:38:08,HARD_BRAKE,1.37,5,TEXT
EVT-TRIP-73f-0,TRIP-73f78c-0,2025-09-11 16:37:28,SPEEDING,0.6,2,TEXT
EVT-TRIP-73f-1,TRIP-73f78c-0,2025-09-11 16:37:38,DISTRACTION,1.36,5,APP
EVT-TRIP-73f-2,TRIP-73f78c-0,2025-09-11 16:37:48,HARD_BRAKE,1.24,5,NONE
EVT-TRIP-73f-3,TRIP-73f78c-0,2025-09-11 16:37:58,DISTRACTION,1.49,5,CALL
EVT-TRIP-73f-4,TRIP-73f78c-0,2025-09-11 16:38:08,SPEEDING,0.55,2,APP
EVT-TRIP-73f-0,TRIP-73f78c-1,2025-09-11 16:37:28,SPEEDING,1.31,1,APP
EVT-TRIP-73f-1,TRIP-73f78c-1,2025-09-11 16:37:38,DISTRACTION,0.94,4,NONE
EVT-TRIP-73f-2,TRIP-73f78c-1,2025-09-11 16:37:48,HARD_BRAKE,0.9,3,CALL
EVT-TRIP-73f-3,TRIP-73f78c-1,2025-09-11 16:37:58,DISTRACTION,1.45,1,APP
EVT-TRIP-73f-4,TRIP-73f78c-1,2025-09-11 16:38:08,SPEEDING,0.93,2,TEXT
EVT-TRIP-73f-0,TRIP-73f78c-2,2025-09-11 16:37:28,SPEEDING,1.31,2,CALL
EVT-TRIP-73f-1,TRIP-73f78c-2,2025-09-11 16:37:38,HARD_BRAKE,1.34,3,NONE
EVT-TRIP-73f-2,TRIP-73f78c-2,2025-09-11 16:37:48,DISTRACTION,0.92,3,CALL
EVT-TRIP-73f-3,TRIP-73f78c-2,2025-09-11 16:37:58,SPEEDING,1.21,2,NONE
EVT-TRIP-9d8-0,TRIP-9d8dee-0,2025-09-11 16:37:28,HARD_BRAKE,0.55,1,NONE
EVT-TRIP-9d8-1,TRIP-9d8dee-0,2025-09-11 16:37:38,DISTRACTION,0.74,1,CALL
EVT-TRIP-9d8-2,TRIP-9d8dee-0,2025-09-11 16:37:48,HARD_BRAKE,0.69,5,TEXT
EVT-TRIP-9d8-3,TRIP-9d8dee-0,2025-09-11 16:37:58,HARD_BRAKE,1.32,4,NONE
EVT-TRIP-9d8-4,TRIP-9d8dee-0,2025-09-11 16:38:08,SPEEDING,1.21,3,CALL
EVT-TRIP-9d8-0,TRIP-9d8dee-1,2025-09-11 16:37:28,HARD_BRAKE,1.31,3,CALL
EVT-TRIP-9d8-1,TRIP-9d8dee-1,2025-09-11 16:37:38,DISTRACTION,0.7,1,NONE
EVT-TRIP-9d8-2,TRIP-9d8dee-1,2025-09-11 16:37:48,SPEEDING,1.36,4,APP
EVT-TRIP-9d8-3,TRIP-9d8dee-1,2025-09-11 16:37:58,DISTRACTION,1.2,1,NONE
EVT-TRIP-9d8-4,TRIP-9d8dee-1,2025-09-11 16:38:08,HARD_BRAKE,0.53,2,TEXT
EVT-TRIP-9d8-0,TRIP-9d8dee-2,2025-09-11 16:37:28,DISTRACTION,0.6,4,APP
EVT-TRIP-9d8-1,TRIP-9d8dee-2,2025-09-11 16:37:38,HARD_BRAKE,0.97,1,CALL
EVT-TRIP-5e2-0,TRIP-5e2b5c-0,2025-09-11 16:37:28,HARD_BRAKE,0.55,2,APP
EVT-TRIP-5e2-1,TRIP-5e2b5c-0,2025-09-11 16:37:38,DISTRACTION,0.91,4,CALL
EVT-TRIP-5e2-2,TRIP-5e2b5c-0,2025-09-11 16:37:48,SPEEDING,1.44,1,NONE
EVT-TRIP-5e2-3,TRIP-5e2b5c-0,2025-09-11 16:37:58,DISTRACTION,0.99,1,NONE
EVT-TRIP-5e2-4,TRIP-5e2b5c-0,2025-09-11 16:38:08,HARD_BRAKE,1.35,4,APP
EVT-TRIP-5e2-0,TRIP-5e2b5c-1,2025-09-11 16:37:28,DISTRACTION,1.08,1,APP
EVT-TRIP-5e2-1,TRIP-5e2b5c-1,2025-09-11 16:37:38,HARD_BRAKE,1.27,4,TEXT
EVT-TRIP-5e2-2,TRIP-5e2b5c-1,2025-09-11 16:37:48,DISTRACTION,1.22,5,TEXT
EVT-TRIP-5e2-0,TRIP-5e2b5c-2,2025-09-11 16:37:28,SPEEDING,1.47,3,NONE
EVT-TRIP-5e2-1,TRIP-5e2b5c-2,2025-09-11 16:37:38,SPEEDING,0.55,5,TEXT
EVT-TRIP-5e2-2,TRIP-5e2b5c-2,2025-09-11 16:37:48,SPEEDING,0.7,2,TEXT
EVT-TRIP-429-0,TRIP-429431-0,2025-09-11 16:37:28,HARD_BRAKE,1.18,2,NONE
EVT-TRIP-429-1,TRIP-429431-0,2025-09-11 16:37:38,HARD_BRAKE,0.97,5,NONE
EVT-TRIP-429-0,TRIP-429431-1,2025-09-11 16:37:28,HARD_BRAKE,1.11,2,APP
EVT-TRIP-429-1,TRIP-429431-1,2025-09-11 16:37:38,DISTRACTION,1.41,4,TEXT
EVT-TRIP-429-2,TRIP-429431-1,2025-09-11 16:37:48,SPEEDING,1.35,1,TEXT
EVT-TRIP-429-3,TRIP-429431-1,2025-09-11 16:37:58,SPEEDING,1.21,5,CALL
EVT-TRIP-429-4,TRIP-429431-1,2025-09-11 16:38:08,SPEEDING,0.74,3,APP
EVT-TRIP-429-0,TRIP-429431-2,2025-09-11 16:37:28,DISTRACTION,1.13,1,APP
EVT-TRIP-429-1,TRIP-429431-2,2025-09-11 16:37:38,DISTRACTION,1.07,5,APP
EVT-TRIP-429-2,TRIP-429431-2,2025-09-11 16:37:48,DISTRACTION,0.95,1,APP
EVT-TRIP-429-3,TRIP-429431-2,2025-09-11 16:37:58,SPEEDING,0.7,2,NONE
EVT-TRIP-429-4,TRIP-429431-2,2025-09-11 16:38:08,SPEEDING,1.48,5,APP
EVT-TRIP-6c9-0,TRIP-6c9419-0,2025-09-11 16:37:28,DISTRACTION,0.69,5,NONE
EVT-TRIP-6c9-1,TRIP-6c9419-0,2025-09-11 16:37:38,SPEEDING,0.96,4,TEXT
EVT-TRIP-6c9-2,TRIP-6c9419-0,2025-09-11 16:37:48,SPEEDING,1.23,2,APP
EVT-TRIP-6c9-3,TRIP-6c9419-0,2025-09-11 16:37:58,HARD_BRAKE,1.47,3,CALL
EVT-TRIP-6c9-4,TRIP-6c9419-0,2025-09-11 16:38:08,DISTRACTION,0.76,2,TEXT
EVT-TRIP-6c9-0,TRIP-6c9419-1,2025-09-11 16:37:28,DISTRACTION,1.11,2,TEXT
EVT-TRIP-6c9-1,TRIP-6c9419-1,2025-09-11 16:37:38,SPEEDING,1.31,1,TEXT
EVT-TRIP-6c9-2,TRIP-6c9419-1,2025-09-11 16:37:48,SPEEDING,1.31,5,APP
EVT-TRIP-6c9-3,TRIP-6c9419-1,2025-09-11 16:37:58,DISTRACTION,0.59,1,TEXT
EVT-TRIP-6c9-4,TRIP-6c9419-1,2025-09-11 16:38:08,HARD_BRAKE,0.83,1,CALL
EVT-TRIP-6c9-0,TRIP-6c9419-2,2025-09-11 16:37:28,HARD_BRAKE,0.81,5,CALL
EVT-TRIP-6c9-1,TRIP-6c9419-2,2025-09-11 16:37:38,HARD_BRAKE,1.26,2,NONE
EVT-TRIP-c93-0,TRIP-c93dac-0,2025-09-11 16:37:28,SPEEDING,1.27,3,APP
EVT-TRIP-c93-1,TRIP-c93dac-0,2025-09-11 16:37:38,SPEEDING,0.8,1,APP
EVT-TRIP-c93-2,TRIP-c93dac-0,2025-09-11 16:37:48,SPEEDING,0.53,1,CALL
EVT-TRIP-c93-3,TRIP-c93dac-0,2025-09-11 16:37:58,DISTRACTION,0.54,3,NONE
EVT-TRIP-c93-4,TRIP-c93dac-0,2025-09-11 16:38:08,SPEEDING,0.51,5,APP
EVT-TRIP-c93-0,TRIP-c93dac-1,2025-09-11 16:37:28,DISTRACTION,1.42,1,APP
EVT-TRIP-c93-1,TRIP-c93dac-1,2025-09-11 16:37:38,HARD_BRAKE,0.61,1,APP
EVT-TRIP-c93-2,TRIP-c93dac-1,2025-09-11 16:37:48,DISTRACTION,0.55,2,APP
EVT-TRIP-c93-3,TRIP-c93dac-1,2025-09-11 16:37:58,HARD_BRAKE,1.39,2,APP
EVT-TRIP-c93-4,TRIP-c93dac-1,2025-09-11 16:38:08,DISTRACTION,1.35,4,CALL
EVT-TRIP-c93-0,TRIP-c93dac-2,2025-09-11 16:37:28,HARD_BRAKE,0.81,3,CALL
EVT-TRIP-c93-1,TRIP-c93dac-2,2025-09-11 16:37:38,SPEEDING,1.01,5,TEXT
EVT-TRIP-c93-2,TRIP-c93dac-2,2025-09-11 16:37:48,HARD_BRAKE,1.24,5,APP
EVT-TRIP-c93-3,TRIP-c93dac-2,2025-09-11 16:37:58,HARD_BRAKE,0.63,3,NONE
EVT-TRIP-91d-0,TRIP-91d70c-0,2025-09-11 16:37:28,HARD_BRAKE,1.34,4,TEXT
EVT-TRIP-91d-1,TRIP-91d70c-0,2025-09-11 16:37:38,DISTRACTION,0.79,5,APP
EVT-TRIP-91d-2,TRIP-91d70c-0,2025-09-11 16:37:48,DISTRACTION,0.74,1,TEXT
EVT-TRIP-91d-0,TRIP-91d70c-1,2025-09-11 16:37:28,HARD_BRAKE,0.9,4,APP
EVT-TRIP-91d-1,TRIP-91d70c-1,2025-09-11 16:37:38,HARD_BRAKE,1.17,2,TEXT
EVT-TRIP-91d-2,TRIP-91d70c-1,2025-09-11 16:37:48,SPEEDING,1.35,2,TEXT
EVT-TRIP-91d-3,TRIP-91d70c-1,2025-09-11 16:37:58,HARD_BRAKE,0.86,4,TEXT
EVT-TRIP-91d-4,TRIP-91d70c-1,2025-09-11 16:38:08,DISTRACTION,1.47,3,CALL
EVT-TRIP-91d-0,TRIP-91d70c-2,2025-09-11 16:37:28,DISTRACTION,1.01,5,APP
EVT-TRIP-91d-1,TRIP-91d70c-2,2025-09-11 16:37:38,SPEEDING,0.72,2,NONE
EVT-TRIP-91d-2,TRIP-91d70c-2,2025-09-11 16:37:48,DISTRACTION,1.03,1,TEXT
EVT-TRIP-ccb-0,TRIP-ccbe8c-0,2025-09-11 16:37:28,DISTRACTION,0.81,1,NONE
EVT-TRIP-ccb-1,TRIP-ccbe8c-0,2025-09-11 16:37:38,HARD_BRAKE,1.2,5,TEXT
EVT-TRIP-ccb-0,TRIP-ccbe8c-1,2025-09-11 16:37:28,SPEEDING,0.54,2,TEXT
EVT-TRIP-ccb-1,TRIP-ccbe8c-1,2025-09-11 16:37:38,HARD_BRAKE,0.89,4,TEXT
EVT-TRIP-ccb-2,TRIP-ccbe8c-1,2025-09-11 16:37:48,SPEEDING,0.62,2,CALL
EVT-TRIP-ccb-3,TRIP-ccbe8c-1,2025-09-11 16:37:58,DISTRACTION,0.57,3,CALL
EVT-TRIP-ccb-0,TRIP-ccbe8c-2,2025-09-11 16:37:28,HARD_BRAKE,0.85,2,APP
EVT-TRIP-ccb-1,TRIP-ccbe8c-2,2025-09-11 16:37:38,HARD_BRAKE,1.02,5,APP
EVT-TRIP-ccb-2,TRIP-ccbe8c-2,2025-09-11 16:37:48,DISTRACTION,0.8,3,NONE
EVT-TRIP-ccb-3,TRIP-ccbe8c-2,2025-09-11 16:37:58,HARD_BRAKE,1.43,1,APP
EVT-TRIP-ccb-4,TRIP-ccbe8c-2,2025-09-11 16:38:08,DISTRACTION,1.03,2,CALL
EVT-TRIP-cd8-0,TRIP-cd864f-0,2025-09-11 16:37:28,SPEEDING,1.1,1,CALL
EVT-TRIP-cd8-1,TRIP-cd864f-0,2025-09-11 16:37:38,SPEEDING,1.23,4,TEXT
EVT-TRIP-cd8-2,TRIP-cd864f-0,2025-09-11 16:37:48,HARD_BRAKE,1.42,2,CALL
EVT-TRIP-cd8-3,TRIP-cd864f-0,2025-09-11 16:37:58,DISTRACTION,0.87,3,TEXT
EVT-TRIP-cd8-4,TRIP-cd864f-0,2025-09-11 16:38:08,HARD_BRAKE,1.36,1,NONE
EVT-TRIP-cd8-0,TRIP-cd864f-1,2025-09-11 16:37:28,SPEEDING,1.12,1,CALL
EVT-TRIP-cd8-1,TRIP-cd864f-1,2025-09-11 16:37:38,SPEEDING,1.18,1,TEXT
EVT-TRIP-cd8-2,TRIP-cd864f-1,2025-09-11 16:37:48,DISTRACTION,0.58,3,NONE
EVT-TRIP-cd8-0,TRIP-cd864f-2,2025-09-11 16:37:28,SPEEDING,1.27,4,TEXT
EVT-TRIP-cd8-1,TRIP-cd864f-2,2025-09-11 16:37:38,DISTRACTION,0.72,2,NONE
EVT-TRIP-cd8-2,TRIP-cd864f-2,2025-09-11 16:37:48,HARD_BRAKE,1.36,3,CALL
EVT-TRIP-cd8-3,TRIP-cd864f-2,2025-09-11 16:37:58,SPEEDING,0.75,3,CALL
EVT-TRIP-cd8-4,TRIP-cd864f-2,2025-09-11 16:38:08,SPEEDING,0.63,2,APP
EVT-TRIP-a4b-0,TRIP-a4b94d-0,2025-09-11 16:37:28,SPEEDING,0.99,4,APP
EVT-TRIP-a4b-1,TRIP-a4b94d-0,2025-09-11 16:37:38,HARD_BRAKE,0.52,2,TEXT
EVT-TRIP-a4b-2,TRIP-a4b94d-0,2025-09-11 16:37:48,HARD_BRAKE,1.15,3,CALL
EVT-TRIP-a4b-3,TRIP-a4b94d-0,2025-09-11 16:37:58,SPEEDING,1.06,5,CALL
EVT-TRIP-a4b-0,TRIP-a4b94d-1,2025-09-11 16:37:28,HARD_BRAKE,1.03,3,CALL
EVT-TRIP-a4b-1,TRIP-a4b94d-1,2025-09-11 16:37:38,SPEEDING,0.93,4,NONE
EVT-TRIP-a4b-0,TRIP-a4b94d-2,2025-09-11 16:37:28,HARD_BRAKE,1.46,1,CALL
EVT-TRIP-a4b-1,TRIP-a4b94d-2,2025-09-11 16:37:38,DISTRACTION,0.64,1,CALL
EVT-TRIP-a4b-2,TRIP-a4b94d-2,2025-09-11 16:37:48,SPEEDING,0.7,5,APP
EVT-TRIP-a4b-3,TRIP-a4b94d-2,2025-09-11 16:37:58,SPEEDING,0.82,2,NONE
EVT-TRIP-a5b-0,TRIP-a5b828-0,2025-09-11 16:37:28,SPEEDING,1.08,5,CALL
EVT-TRIP-a5b-1,TRIP-a5b828-0,2025-09-11 16:37:38,SPEEDING,1.05,5,TEXT
EVT-TRIP-a5b-2,TRIP-a5b828-0,2025-09-11 16:37:48,HARD_BRAKE,1.17,2,NONE
EVT-TRIP-a5b-3,TRIP-a5b828-0,2025-09-11 16:37:58,SPEEDING,0.52,4,NONE
EVT-TRIP-a5b-4,TRIP-a5b828-0,2025-09-11 16:38:08,DISTRACTION,0.59,2,CALL
EVT-TRIP-a5b-0,TRIP-a5b828-1,2025-09-11 16:37:28,DISTRACTION,1.41,2,CALL
EVT-TRIP-a5b-1,TRIP-a5b828-1,2025-09-11 16:37:38,DISTRACTION,0.71,3,TEXT
EVT-TRIP-a5b-0,TRIP-a5b828-2,2025-09-11 16:37:28,DISTRACTION,1.06,2,CALL
EVT-TRIP-a5b-1,TRIP-a5b828-2,2025-09-11 16:37:38,SPEEDING,1.16,3,APP
EVT-TRIP-87e-0,TRIP-87ef9f-0,2025-09-11 16:37:28,HARD_BRAKE,0.88,1,TEXT
EVT-TRIP-87e-1,TRIP-87ef9f-0,2025-09-11 16:37:38,DISTRACTION,0.91,4,APP
EVT-TRIP-87e-2,TRIP-87ef9f-0,2025-09-11 16:37:48,HARD_BRAKE,0.74,4,APP
EVT-TRIP-87e-0,TRIP-87ef9f-1,2025-09-11 16:37:28,HARD_BRAKE,0.88,1,CALL
EVT-TRIP-87e-1,TRIP-87ef9f-1,2025-09-11 16:37:38,HARD_BRAKE,1.36,1,TEXT
EVT-TRIP-87e-2,TRIP-87ef9f-1,2025-09-11 16:37:48,HARD_BRAKE,0.89,4,TEXT
EVT-TRIP-87e-3,TRIP-87ef9f-1,2025-09-11 16:37:58,HARD_BRAKE,1.47,3,TEXT
EVT-TRIP-87e-4,TRIP-87ef9f-1,2025-09-11 16:38:08,DISTRACTION,1.16,4,CALL
EVT-TRIP-87e-0,TRIP-87ef9f-2,2025-09-11 16:37:28,SPEEDING,0.61,5,CALL
EVT-TRIP-87e-1,TRIP-87ef9f-2,2025-09-11 16:37:38,SPEEDING,0.85,2,CALL
EVT-TRIP-21d-0,TRIP-21d034-0,2025-09-11 16:37:28,SPEEDING,0.88,4,APP
EVT-TRIP-21d-1,TRIP-21d034-0,2025-09-11 16:37:38,SPEEDING,0.92,5,APP
EVT-TRIP-21d-2,TRIP-21d034-0,2025-09-11 16:37:48,HARD_BRAKE,1.16,2,CALL
EVT-TRIP-21d-3,TRIP-21d034-0,2025-09-11 16:37:58,DISTRACTION,0.53,3,APP
EVT-TRIP-21d-0,TRIP-21d034-1,2025-09-11 16:37:28,SPEEDING,1.26,5,CALL
EVT-TRIP-21d-1,TRIP-21d034-1,2025-09-11 16:37:38,HARD_BRAKE,0.61,2,CALL
EVT-TRIP-21d-2,TRIP-21d034-1,2025-09-11 16:37:48,SPEEDING,1.24,4,TEXT
EVT-TRIP-21d-3,TRIP-21d034-1,2025-09-11 16:37:58,HARD_BRAKE,1.17,4,TEXT
EVT-TRIP-21d-4,TRIP-21d034-1,2025-09-11 16:38:08,HARD_BRAKE,0.74,5,NONE
EVT-TRIP-21d-0,TRIP-21d034-2,2025-09-11 16:37:28,SPEEDING,0.98,3,APP
EVT-TRIP-21d-1,TRIP-21d034-2,2025-09-11 16:37:38,HARD_BRAKE,0.81,5,NONE
EVT-TRIP-21d-2,TRIP-21d034-2,2025-09-11 16:37:48,HARD_BRAKE,0.6,4,NONE
EVT-TRIP-21d-3,TRIP-21d034-2,2025-09-11 16:37:58,HARD_BRAKE,1.08,4,APP
EVT-TRIP-21d-4,TRIP-21d034-2,2025-09-11 16:38:08,SPEEDING,1.23,5,NONE
EVT-TRIP-712-0,TRIP-712c91-0,2025-09-11 16:37:28,SPEEDING,0.95,5,NONE
EVT-TRIP-712-1,TRIP-712c91-0,2025-09-11 16:37:38,HARD_BRAKE,0.63,2,APP
EVT-TRIP-712-2,TRIP-712c91-0,2025-09-11 16:37:48,DISTRACTION,0.63,3,TEXT
EVT-TRIP-712-3,TRIP-712c91-0,2025-09-11 16:37:58,SPEEDING,0.63,2,CALL
EVT-TRIP-712-0,TRIP-712c91-1,2025-09-11 16:37:28,SPEEDING,1.02,2,TEXT
EVT-TRIP-712-1,TRIP-712c91-1,2025-09-11 16:37:38,SPEEDING,0.76,5,APP
EVT-TRIP-712-2,TRIP-712c91-1,2025-09-11 16:37:48,SPEEDING,1.04,4,CALL
EVT-TRIP-712-0,TRIP-712c91-2,2025-09-11 16:37:28,HARD_BRAKE,0.72,3,NONE
EVT-TRIP-712-1,TRIP-712c91-2,2025-09-11 16:37:38,SPEEDING,1.17,2,TEXT
EVT-TRIP-837-0,TRIP-837843-0,2025-09-11 16:37:28,HARD_BRAKE,1.29,3,APP
