trip_id,timestamp,accel_x,accel_y,accel_z,braking_g,cornering_g
TRIP-cd864f-1,2025-09-11 16:38:34,-0.86,-0.93,1.87,0.81,0.95
TRIP-cd864f-1,2025-09-11 16:38:36,0.32,0.44,2.68,0.12,0.75
TRIP-cd864f-1,2025-09-11 16:38:38,-0.97,-2.87,2.39,0.86,0.85
TRIP-cd864f-1,2025-09-11 16:38:40,1.3,1.23,-2.41,0.46,0.47
TRIP-cd864f-1,2025-09-11 16:38:42,-0.48,-0.57,-2.03,0.75,0.44
TRIP-cd864f-1,2025-09-11 16:38:44,0.57,0.17,0.67,0.18,0.86
TRIP-cd864f-1,2025-09-11 16:38:46,-2.4,-0.73,-1.67,0.44,0.01
TRIP-cd864f-1,2025-09-11 16:38:48,0.25,-0.53,-2.17,0.91,0.4
TRIP-cd864f-1,2025-09-11 16:38:50,-0.51,-1.47,-1.6,0.73,0.34
TRIP-cd864f-1,2025-09-11 16:38:52,1.59,0.68,2.46,0.25,0.96
TRIP-cd864f-1,2025-09-11 16:38:54,2.38,-2.82,0.23,0.95,0.08
TRIP-cd864f-1,2025-09-11 16:38:56,1.8,-1.97,-2.83,0.32,1.0
TRIP-cd864f-1,2025-09-11 16:38:58,0.71,1.66,0.48,0.39,0.38
TRIP-cd864f-1,2025-09-11 16:39:00,-2.2,-2.4,0.07,0.48,0.56
TRIP-cd864f-1,2025-09-11 16:39:02,2.63,2.28,-2.55,0.75,0.63
TRIP-cd864f-1,2025-09-11 16:39:04,2.19,0.22,0.76,0.55,0.24
TRIP-cd864f-1,2025-09-11 16:39:06,2.66,1.47,0.13,0.58,0.39
TRIP-cd864f-2,2025-09-11 16:37:28,-1.04,1.8,0.88,0.74,0.96
TRIP-cd864f-2,2025-09-11 16:37:30,-2.14,1.64,2.35,0.72,0.64
TRIP-cd864f-2,2025-09-11 16:37:32,-0.73,-1.09,-1.17,0.9,0.68
TRIP-cd864f-2,2025-09-11 16:37:34,0.76,0.32,-2.46,0.91,0.28
TRIP-cd864f-2,2025-09-11 16:37:36,-0.87,-1.74,-2.57,0.06,0.09
TRIP-cd864f-2,2025-09-11 16:37:38,-2.8,1.69,1.93,0.78,0.58
TRIP-cd864f-2,2025-09-11 16:37:40,0.5,-2.15,-2.21,0.16,0.7
TRIP-cd864f-2,2025-09-11 16:37:42,-0.6,0.67,1.35,0.44,0.62
TRIP-cd864f-2,2025-09-11 16:37:44,-0.51,-1.78,-1.13,0.26,0.64
TRIP-cd864f-2,2025-09-11 16:37:46,-1.21,1.7,-2.56,0.02,0.28
TRIP-cd864f-2,2025-09-11 16:37:48,-2.94,-2.85,-2.99,0.42,0.9
TRIP-cd864f-2,2025-09-11 16:37:50,-0.74,2.63,1.36,0.29,0.89
TRIP-cd864f-2,2025-09-11 16:37:52,1.79,-1.19,-1.99,0.32,0.85
TRIP-cd864f-2,2025-09-11 16:37:54,1.18,-0.35,2.44,0.33,0.54
TRIP-cd864f-2,2025-09-11 16:37:56,1.86,2.27,1.53,0.28,0.74
TRIP-cd864f-2,2025-09-11 16:37:58,2.41,-2.53,-0.83,0.47,0.95
TRIP-cd864f-2,2025-09-11 16:38:00,2.15,-1.99,0.07,0.27,0.28
TRIP-cd864f-2,2025-09-11 16:38:02,1.31,2.1,0.51,0.16,0.75
TRIP-cd864f-2,2025-09-11 16:38:04,0.22,-2.36,-0.16,0.22,0.41
TRIP-cd864f-2,2025-09-11 16:38:06,0.61,1.38,2.79,0.8,0.55
TRIP-cd864f-2,2025-09-11 16:38:08,0.11,2.63,-0.44,0.74,0.22
TRIP-cd864f-2,2025-09-11 16:38:10,-0.06,-0.95,-1.31,0.34,0.2
TRIP-cd864f-2,2025-09-11 16:38:12,-1.54,1.0,-0.85,0.88,0.55
TRIP-cd864f-2,2025-09-11 16:38:14,-0.21,-2.91,-0.49,0.13,0.94
TRIP-cd864f-2,2025-09-11 16:38:16,-2.57,0.87,-1.28,0.66,0.07
TRIP-cd864f-2,2025-09-11 16:38:18,-0.11,-1.23,0.65,0.78,0.18
TRIP-cd864f-2,2025-09-11 16:38:20,-2.03,1.71,0.5,0.48,0.33
TRIP-cd864f-2,2025-09-11 16:38:22,-0.43,1.51,-0.45,0.68,0.26
TRIP-cd864f-2,2025-09-11 16:38:24,2.76,2.49,-1.52,0.39,0.56
TRIP-cd864f-2,2025-09-11 16:38:26,-2.31,-2.02,-1.22,0.83,0.54
TRIP-cd864f-2,2025-09-11 16:38:28,-1.73,-0.22,-2.98,0.78,0.71
TRIP-cd864f-2,2025-09-11 16:38:30,-1.0,-2.53,-0.93,0.78,0.35
TRIP-cd864f-2,2025-09-11 16:38:32,0.78,1.51,0.25,0.85,0.47
TRIP-cd864f-2,2025-09-11 16:38:34,-0.68,0.35,2.34,0.75,0.62
TRIP-cd864f-2,2025-09-11 16:38:36,-1.36,-2.87,-2.23,0.54,0.55
TRIP-cd864f-2,2025-09-11 16:38:38,2.64,-1.97,0.04,0.68,0.62
TRIP-cd864f-2,2025-09-11 16:38:40,2.94,-1.0,2.56,0.84,0.14
TRIP-cd864f-2,2025-09-11 16:38:42,0.64,1.78,2.76,0.2,0.68
TRIP-cd864f-2,2025-09-11 16:38:44,1.99,-2.98,-3.0,0.18,0.0
TRIP-cd864f-2,2025-09-11 16:38:46,0.87,2.19,2.09,0.77,0.21
TRIP-cd864f-2,2025-09-11 16:38:48,2.77,2.33,-0.33,0.07,0.67
TRIP-cd864f-2,2025-09-11 16:38:50,1.6,1.41,-1.77,0.62,0.83
TRIP-cd864f-2,2025-09-11 16:38:52,0.96,-2.07,-2.84,0.89,0.97
TRIP-cd864f-2,2025-09-11 16:38:54,-2.44,1.59,-2.5,0.2,0.29
TRIP-cd864f-2,2025-09-11 16:38:56,-1.29,1.67,-1.8,0.59,0.98
TRIP-cd864f-2,2025-09-11 16:38:58,-2.71,-0.87,0.34,0.55,0.26
TRIP-cd864f-2,2025-09-11 16:39:00,-1.67,-0.35,-0.3,0.17,0.08
TRIP-cd864f-2,2025-09-11 16:39:02,-1.14,-2.72,1.38,0.71,0.91
TRIP-cd864f-2,2025-09-11 16:39:04,-0.96,-0.74,2.34,0.84,0.97
TRIP-cd864f-2,2025-09-11 16:39:06,1.77,1.7,-0.5,0.77,0.14
TRIP-a4b94d-0,2025-09-11 16:37:28,-1.59,-2.88,-0.17,0.08,0.28
TRIP-a4b94d-0,2025-09-11 16:37:30,-0.26,0.49,-2.54,0.66,0.1
TRIP-a4b94d-0,2025-09-11 16:37:32,1.81,1.57,-0.54,0.09,0.57
TRIP-a4b94d-0,2025-09-11 16:37:34,0.61,-2.71,-0.11,0.0,0.3
TRIP-a4b94d-0,2025-09-11 16:37:36,-2.64,2.9,-1.99,0.22,0.33
TRIP-a4b94d-0,2025-09-11 16:37:38,-0.13,-0.98,-0.81,0.68,0.25
TRIP-a4b94d-0,2025-09-11 16:37:40,-0.34,2.4,-0.57,0.55,0.18
TRIP-a4b94d-0,2025-09-11 16:37:42,2.33,1.77,-2.12,0.63,0.15
TRIP-a4b94d-0,2025-09-11 16:37:44,2.41,-0.38,1.21,0.39,0.01
TRIP-a4b94d-0,2025-09-11 16:37:46,-2.71,1.66,-1.12,0.26,0.75
TRIP-a4b94d-0,2025-09-11 16:37:48,2.08,-2.44,0.98,0.15,0.42
TRIP-a4b94d-0,2025-09-11 16:37:50,2.54,2.82,-2.95,0.35,0.77
TRIP-a4b94d-0,2025-09-11 16:37:52,-2.42,-1.29,-0.99,0.28,0.51
TRIP-a4b94d-0,2025-09-11 16:37:54,-0.69,1.41,-2.37,0.25,0.42
TRIP-a4b94d-0,2025-09-11 16:37:56,-0.75,2.99,1.41,0.1,0.85
TRIP-a4b94d-0,2025-09-11 16:37:58,2.46,2.33,0.52,0.84,0.81
TRIP-a4b94d-0,2025-09-11 16:38:00,-0.86,0.9,2.22,0.78,0.47
TRIP-a4b94d-0,2025-09-11 16:38:02,-0.56,2.01,0.26,0.19,0.11
TRIP-a4b94d-0,2025-09-11 16:38:04,-0.85,0.33,2.73,0.94,0.36
TRIP-a4b94d-0,2025-09-11 16:38:06,-1.51,2.42,1.76,0.33,0.35
TRIP-a4b94d-0,2025-09-11 16:38:08,-1.31,2.98,-0.34,0.92,0.9
TRIP-a4b94d-0,2025-09-11 16:38:10,-2.02,-1.02,-0.73,0.29,0.67
TRIP-a4b94d-0,2025-09-11 16:38:12,2.72,2.08,-2.05,0.42,0.64
TRIP-a4b94d-0,2025-09-11 16:38:14,-1.08,0.65,0.45,0.41,0.58
TRIP-a4b94d-0,2025-09-11 16:38:16,-1.55,-1.38,0.08,0.78,0.08
TRIP-a4b94d-0,2025-09-11 16:38:18,0.18,1.59,2.34,0.02,0.04
TRIP-a4b94d-0,2025-09-11 16:38:20,-1.52,-0.49,0.8,0.22,0.72
TRIP-a4b94d-0,2025-09-11 16:38:22,-0.29,2.49,-0.82,0.54,0.22
TRIP-a4b94d-0,2025-09-11 16:38:24,1.85,2.87,0.61,0.2,0.46
TRIP-a4b94d-0,2025-09-11 16:38:26,-2.27,-2.27,-1.04,0.62,0.12
TRIP-a4b94d-0,2025-09-11 16:38:28,-2.99,-1.07,0.63,0.28,0.04
TRIP-a4b94d-0,2025-09-11 16:38:30,1.04,-2.83,-0.73,0.13,0.01
TRIP-a4b94d-0,2025-09-11 16:38:32,-0.12,-2.64,0.84,0.06,0.48
TRIP-a4b94d-0,2025-09-11 16:38:34,2.48,2.75,-2.88,0.94,0.78
TRIP-a4b94d-0,2025-09-11 16:38:36,-0.19,0.85,-2.48,0.54,0.5
TRIP-a4b94d-0,2025-09-11 16:38:38,-0.78,2.94,1.97,0.55,0.49
TRIP-a4b94d-0,2025-09-11 16:38:40,0.58,-1.2,1.94,0.4,0.21
TRIP-a4b94d-0,2025-09-11 16:38:42,2.52,-2.09,0.41,0.7,0.64
TRIP-a4b94d-0,2025-09-11 16:38:44,-0.06,-0.69,2.86,0.8,0.74
TRIP-a4b94d-0,2025-09-11 16:38:46,1.43,0.2,1.03,0.68,0.34
TRIP-a4b94d-0,2025-09-11 16:38:48,2.31,-1.54,-2.63,0.28,0.51
TRIP-a4b94d-0,2025-09-11 16:38:50,-0.57,-0.95,1.73,0.68,0.01
TRIP-a4b94d-0,2025-09-11 16:38:52,-2.42,-0.37,2.41,0.44,0.57
TRIP-a4b94d-0,2025-09-11 16:38:54,-1.03,1.9,-0.44,0.52,0.18
TRIP-a4b94d-0,2025-09-11 16:38:56,0.47,2.0,-2.66,0.63,0.93
TRIP-a4b94d-0,2025-09-11 16:38:58,-2.41,1.29,-0.63,0.65,0.96
TRIP-a4b94d-0,2025-09-11 16:39:00,-0.98,2.16,0.6,0.85,0.52
TRIP-a4b94d-0,2025-09-11 16:39:02,-0.73,1.25,0.86,0.36,0.6
TRIP-a4b94d-0,2025-09-11 16:39:04,-2.81,-2.76,1.53,0.17,0.67
TRIP-a4b94d-0,2025-09-11 16:39:06,-2.62,1.35,-1.92,0.46,0.38
TRIP-a4b94d-1,2025-09-11 16:37:28,0.18,2.7,1.45,0.88,0.16
TRIP-a4b94d-1,2025-09-11 16:37:30,-0.14,-1.98,0.82,0.71,0.05
TRIP-a4b94d-1,2025-09-11 16:37:32,-0.95,-1.72,2.5,0.53,0.68
TRIP-a4b94d-1,2025-09-11 16:37:34,-2.48,2.47,2.25,0.98,0.4
TRIP-a4b94d-1,2025-09-11 16:37:36,-2.98,0.81,-2.51,0.44,0.33
TRIP-a4b94d-1,2025-09-11 16:37:38,-2.43,-2.66,1.73,0.25,0.66
TRIP-a4b94d-1,2025-09-11 16:37:40,0.18,1.96,2.63,0.48,0.33
TRIP-a4b94d-1,2025-09-11 16:37:42,1.72,2.05,2.14,0.35,0.77
TRIP-a4b94d-1,2025-09-11 16:37:44,2.32,-1.46,-0.76,0.39,0.18
TRIP-a4b94d-1,2025-09-11 16:37:46,2.84,-2.44,2.42,0.95,0.43
TRIP-a4b94d-1,2025-09-11 16:37:48,1.16,0.5,-2.51,0.68,0.43
TRIP-a4b94d-1,2025-09-11 16:37:50,-1.31,-1.59,-0.61,0.11,0.94
TRIP-a4b94d-1,2025-09-11 16:37:52,2.44,-0.74,-0.94,0.87,0.13
TRIP-a4b94d-1,2025-09-11 16:37:54,-2.75,-2.83,0.63,0.98,0.87
TRIP-a4b94d-1,2025-09-11 16:37:56,-2.12,-2.19,0.17,0.27,0.11
TRIP-a4b94d-1,2025-09-11 16:37:58,0.63,0.65,0.24,0.93,0.57
TRIP-a4b94d-1,2025-09-11 16:38:00,1.57,0.76,1.0,0.63,0.28
TRIP-a4b94d-1,2025-09-11 16:38:02,2.93,-0.1,-0.82,0.53,0.74
TRIP-a4b94d-1,2025-09-11 16:38:04,2.58,1.19,1.48,0.63,0.51
TRIP-a4b94d-1,2025-09-11 16:38:06,1.85,0.4,-0.71,0.61,0.03
TRIP-a4b94d-1,2025-09-11 16:38:08,-0.96,-1.91,-2.46,0.44,0.1
TRIP-a4b94d-1,2025-09-11 16:38:10,-0.22,-0.42,-1.67,0.58,0.25
TRIP-a4b94d-1,2025-09-11 16:38:12,2.7,2.59,0.93,0.94,0.5
TRIP-a4b94d-1,2025-09-11 16:38:14,2.38,-1.93,-1.25,0.55,0.22
TRIP-a4b94d-1,2025-09-11 16:38:16,1.5,-2.06,-0.31,0.68,0.12
TRIP-a4b94d-1,2025-09-11 16:38:18,0.44,-1.39,-1.32,0.67,0.81
TRIP-a4b94d-1,2025-09-11 16:38:20,0.09,-2.41,0.58,0.2,0.62
TRIP-a4b94d-1,2025-09-11 16:38:22,0.84,1.62,-0.88,0.49,0.29
TRIP-a4b94d-1,2025-09-11 16:38:24,2.61,1.65,1.93,0.08,0.41
TRIP-a4b94d-1,2025-09-11 16:38:26,0.39,-0.72,-2.82,0.67,0.22
TRIP-a4b94d-1,2025-09-11 16:38:28,-0.3,2.17,-0.09,0.73,0.17
TRIP-a4b94d-1,2025-09-11 16:38:30,1.08,-0.36,-0.44,0.8,0.56
TRIP-a4b94d-1,2025-09-11 16:38:32,0.22,-2.49,-1.74,0.95,0.13
TRIP-a4b94d-1,2025-09-11 16:38:34,-0.8,2.97,-0.45,0.96,0.91
TRIP-a4b94d-1,2025-09-11 16:38:36,-2.7,-1.15,0.05,0.61,0.22
TRIP-a4b94d-1,2025-09-11 16:38:38,0.0,-2.68,-0.43,0.31,0.39
TRIP-a4b94d-1,2025-09-11 16:38:40,-1.65,2.31,0.37,0.95,0.94
TRIP-a4b94d-1,2025-09-11 16:38:42,0.29,-1.98,1.39,0.94,0.14
TRIP-a4b94d-1,2025-09-11 16:38:44,0.8,1.03,-1.26,0.04,0.81
TRIP-a4b94d-1,2025-09-11 16:38:46,-1.19,2.4,1.58,0.47,0.92
TRIP-a4b94d-1,2025-09-11 16:38:48,-2.94,-0.87,-2.32,0.56,0.83
TRIP-a4b94d-1,2025-09-11 16:38:50,1.91,1.27,0.96,0.3,0.96
TRIP-a4b94d-1,2025-09-11 16:38:52,2.18,-1.2,0.78,0.82,0.62
TRIP-a4b94d-1,2025-09-11 16:38:54,-0.9,-0.81,1.18,0.65,0.01
TRIP-a4b94d-1,2025-09-11 16:38:56,2.92,-1.57,2.44,0.78,0.15
TRIP-a4b94d-1,2025-09-11 16:38:58,2.91,1.27,-0.04,0.79,0.21
TRIP-a4b94d-1,2025-09-11 16:39:00,-0.8,-1.1,1.88,0.15,0.74
TRIP-a4b94d-1,2025-09-11 16:39:02,-2.29,-1.54,-2.12,0.64,0.64
TRIP-a4b94d-1,2025-09-11 16:39:04,-1.17,-2.34,-0.2,0.12,0.23
TRIP-a4b94d-1,2025-09-11 16:39:06,-1.54,2.88,0.63,0.36,0.03
TRIP-a4b94d-2,2025-09-11 16:37:28,2.36,-2.99,-1.57,0.32,0.61
TRIP-a4b94d-2,2025-09-11 16:37:30,-2.03,-2.56,-1.38,0.66,0.42
TRIP-a4b94d-2,2025-09-11 16:37:32,2.54,2.75,-1.1,0.2,0.01
TRIP-a4b94d-2,2025-09-11 16:37:34,2.16,-2.35,2.14,0.71,0.84
TRIP-a4b94d-2,2025-09-11 16:37:36,0.63,2.78,0.08,0.83,0.06
TRIP-a4b94d-2,2025-09-11 16:37:38,2.23,1.68,0.88,0.68,0.57
TRIP-a4b94d-2,2025-09-11 16:37:40,0.8,-0.74,-2.79,0.07,0.5
TRIP-a4b94d-2,2025-09-11 16:37:42,0.73,-1.57,2.51,0.94,0.37
TRIP-a4b94d-2,2025-09-11 16:37:44,-0.83,1.16,-2.67,0.44,0.85
TRIP-a4b94d-2,2025-09-11 16:37:46,-2.35,-0.25,2.41,0.31,0.01
TRIP-a4b94d-2,2025-09-11 16:37:48,0.44,-1.94,-1.13,0.67,0.72
TRIP-a4b94d-2,2025-09-11 16:37:50,-0.99,2.99,-0.48,0.29,0.69
TRIP-a4b94d-2,2025-09-11 16:37:52,2.95,-1.04,-2.64,0.04,0.65
TRIP-a4b94d-2,2025-09-11 16:37:54,-0.17,2.79,-2.8,0.17,0.39
TRIP-a4b94d-2,2025-09-11 16:37:56,1.8,0.11,-2.78,0.32,0.43
TRIP-a4b94d-2,2025-09-11 16:37:58,1.99,1.41,-2.65,0.09,0.45
TRIP-a4b94d-2,2025-09-11 16:38:00,2.5,-2.26,2.71,0.38,0.23
TRIP-a4b94d-2,2025-09-11 16:38:02,2.34,-1.76,-0.48,0.37,0.58
TRIP-a4b94d-2,2025-09-11 16:38:04,2.24,-2.7,1.72,0.64,0.28
TRIP-a4b94d-2,2025-09-11 16:38:06,-0.67,-2.82,-2.96,0.39,0.57
TRIP-a4b94d-2,2025-09-11 16:38:08,1.0,0.5,0.18,0.26,0.47
TRIP-a4b94d-2,2025-09-11 16:38:10,0.78,-2.45,-1.18,0.04,0.64
TRIP-a4b94d-2,2025-09-11 16:38:12,-0.05,-2.07,2.84,0.51,0.44
TRIP-a4b94d-2,2025-09-11 16:38:14,0.54,-1.17,-1.03,0.97,0.27
TRIP-a4b94d-2,2025-09-11 16:38:16,-2.65,-0.32,2.51,0.36,0.39
TRIP-a4b94d-2,2025-09-11 16:38:18,0.71,-1.97,1.69,0.23,0.95
TRIP-a4b94d-2,2025-09-11 16:38:20,-0.04,0.23,-2.14,0.81,0.01
TRIP-a4b94d-2,2025-09-11 16:38:22,-1.94,2.6,1.23,0.47,0.96
TRIP-a4b94d-2,2025-09-11 16:38:24,1.15,0.73,0.4,0.99,0.67
TRIP-a4b94d-2,2025-09-11 16:38:26,2.91,1.16,1.9,0.02,0.9
TRIP-a4b94d-2,2025-09-11 16:38:28,-1.81,-1.01,-1.28,0.02,0.56
TRIP-a4b94d-2,2025-09-11 16:38:30,1.81,1.37,-2.84,0.77,0.6
TRIP-a4b94d-2,2025-09-11 16:38:32,1.15,1.68,-2.85,0.6,0.41
TRIP-a4b94d-2,2025-09-11 16:38:34,-0.57,1.62,2.53,0.57,0.74
TRIP-a4b94d-2,2025-09-11 16:38:36,0.91,0.13,-2.41,0.66,0.89
TRIP-a4b94d-2,2025-09-11 16:38:38,1.93,0.44,-2.45,0.42,0.7
TRIP-a4b94d-2,2025-09-11 16:38:40,-2.1,0.11,-2.15,0.75,0.1
TRIP-a4b94d-2,2025-09-11 16:38:42,-1.86,-0.95,0.32,0.08,0.98
TRIP-a4b94d-2,2025-09-11 16:38:44,-1.64,2.03,1.67,0.74,0.42
TRIP-a4b94d-2,2025-09-11 16:38:46,-1.33,1.77,2.97,0.34,0.71
TRIP-a4b94d-2,2025-09-11 16:38:48,-2.19,1.59,-2.89,0.29,0.7
TRIP-a4b94d-2,2025-09-11 16:38:50,0.74,2.86,0.13,0.41,0.36
TRIP-a4b94d-2,2025-09-11 16:38:52,-1.43,2.3,-1.48,0.94,0.6
TRIP-a4b94d-2,2025-09-11 16:38:54,-2.24,-0.58,-1.52,0.34,0.95
TRIP-a4b94d-2,2025-09-11 16:38:56,-1.09,-1.29,-2.01,0.8,0.4
TRIP-a4b94d-2,2025-09-11 16:38:58,0.4,2.72,1.42,0.33,0.91
TRIP-a4b94d-2,2025-09-11 16:39:00,2.85,-0.58,2.14,0.38,0.88
TRIP-a4b94d-2,2025-09-11 16:39:02,2.49,-2.56,2.47,0.88,0.56
TRIP-a4b94d-2,2025-09-11 16:39:04,-2.52,0.76,-2.7,0.96,0.62
TRIP-a4b94d-2,2025-09-11 16:39:06,-0.77,-1.72,0.17,0.88,0.43
TRIP-a5b828-0,2025-09-11 16:37:28,-0.05,2.54,-2.1,0.13,0.82
TRIP-a5b828-0,2025-09-11 16:37:30,0.21,-1.84,-2.91,0.07,0.23
TRIP-a5b828-0,2025-09-11 16:37:32,-0.65,2.21,-1.64,0.92,0.49
TRIP-a5b828-0,2025-09-11 16:37:34,-1.95,0.76,-2.47,0.21,0.57
TRIP-a5b828-0,2025-09-11 16:37:36,1.09,0.71,0.57,0.74,0.2
TRIP-a5b828-0,2025-09-11 16:37:38,-0.78,1.46,2.84,0.89,0.68
TRIP-a5b828-0,2025-09-11 16:37:40,-0.86,-0.85,1.46,0.61,0.81
TRIP-a5b828-0,2025-09-11 16:37:42,0.81,-1.53,0.91,0.96,0.42
TRIP-a5b828-0,2025-09-11 16:37:44,0.51,0.52,-2.71,0.36,0.23
TRIP-a5b828-0,2025-09-11 16:37:46,2.89,1.47,-0.25,0.08,0.97
TRIP-a5b828-0,2025-09-11 16:37:48,-2.57,0.05,0.23,0.83,0.58
TRIP-a5b828-0,2025-09-11 16:37:50,2.28,0.27,1.89,0.56,0.01
TRIP-a5b828-0,2025-09-11 16:37:52,-2.92,0.13,-2.31,0.55,0.06
TRIP-a5b828-0,2025-09-11 16:37:54,1.21,-1.44,2.54,0.5,0.62
TRIP-a5b828-0,2025-09-11 16:37:56,1.82,0.47,-0.25,0.3,0.16
TRIP-a5b828-0,2025-09-11 16:37:58,-2.27,0.34,0.04,0.92,0.88
TRIP-a5b828-0,2025-09-11 16:38:00,-2.67,-2.65,0.75,0.87,0.84
TRIP-a5b828-0,2025-09-11 16:38:02,1.75,0.59,-2.39,0.32,0.35
TRIP-a5b828-0,2025-09-11 16:38:04,-1.11,-0.52,2.03,0.54,0.57
TRIP-a5b828-0,2025-09-11 16:38:06,-0.32,2.31,-1.57,0.11,0.64
TRIP-a5b828-0,2025-09-11 16:38:08,-1.0,-0.26,-0.02,0.88,0.82
TRIP-a5b828-0,2025-09-11 16:38:10,1.59,-2.13,2.48,0.64,0.34
TRIP-a5b828-0,2025-09-11 16:38:12,0.57,-2.01,2.33,0.46,0.89
TRIP-a5b828-0,2025-09-11 16:38:14,2.6,-0.22,0.17,0.4,0.78
TRIP-a5b828-0,2025-09-11 16:38:16,-2.43,-0.71,-1.32,0.07,0.62
TRIP-a5b828-0,2025-09-11 16:38:18,0.87,-1.19,-0.1,0.98,0.39
TRIP-a5b828-0,2025-09-11 16:38:20,0.68,-2.42,1.17,0.32,0.32
TRIP-a5b828-0,2025-09-11 16:38:22,1.81,2.43,-1.85,0.63,0.29
TRIP-a5b828-0,2025-09-11 16:38:24,2.16,-1.71,-1.53,0.93,0.89
TRIP-a5b828-0,2025-09-11 16:38:26,-1.15,1.15,-2.38,0.65,0.23
TRIP-a5b828-0,2025-09-11 16:38:28,0.42,-1.4,-2.83,0.68,0.13
TRIP-a5b828-0,2025-09-11 16:38:30,-2.18,1.47,1.25,0.79,0.64
TRIP-a5b828-0,2025-09-11 16:38:32,1.54,0.84,1.72,0.32,0.09
TRIP-a5b828-0,2025-09-11 16:38:34,-2.3,-2.88,-0.45,0.99,0.53
TRIP-a5b828-0,2025-09-11 16:38:36,-2.03,-2.43,1.54,0.8,0.37
TRIP-a5b828-0,2025-09-11 16:38:38,0.25,0.1,0.97,0.22,0.02
TRIP-a5b828-0,2025-09-11 16:38:40,0.64,-2.34,0.56,0.44,0.92
TRIP-a5b828-0,2025-09-11 16:38:42,-1.83,-2.02,2.49,0.92,0.54
TRIP-a5b828-0,2025-09-11 16:38:44,-2.42,0.86,2.2,0.5,0.82
TRIP-a5b828-0,2025-09-11 16:38:46,1.48,2.37,-0.22,0.94,0.39
TRIP-a5b828-0,2025-09-11 16:38:48,2.98,0.52,2.12,0.05,0.84
TRIP-a5b828-0,2025-09-11 16:38:50,0.83,-1.12,-0.23,0.51,0.27
TRIP-a5b828-0,2025-09-11 16:38:52,0.37,1.32,-0.5,0.89,0.08
TRIP-a5b828-0,2025-09-11 16:38:54,0.41,-0.2,-1.9,0.27,0.55
TRIP-a5b828-0,2025-09-11 16:38:56,2.17,0.14,-2.3,0.67,0.18
TRIP-a5b828-0,2025-09-11 16:38:58,1.84,0.35,-2.62,0.98,0.46
TRIP-a5b828-0,2025-09-11 16:39:00,2.7,1.55,0.03,0.56,0.91
TRIP-a5b828-0,2025-09-11 16:39:02,2.14,1.61,-1.37,0.42,0.27
TRIP-a5b828-0,2025-09-11 16:39:04,1.05,-0.74,-1.65,0.14,0.53
TRIP-a5b828-0,2025-09-11 16:39:06,-2.42,-1.25,-2.53,0.66,0.74
TRIP-a5b828-1,2025-09-11 16:37:28,1.59,2.62,-1.47,0.92,0.83
TRIP-a5b828-1,2025-09-11 16:37:30,-0.91,-2.82,-1.55,0.94,0.9
TRIP-a5b828-1,2025-09-11 16:37:32,-1.1,2.45,0.34,0.26,0.53
TRIP-a5b828-1,2025-09-11 16:37:34,0.52,0.05,1.73,0.17,0.45
TRIP-a5b828-1,2025-09-11 16:37:36,0.03,1.35,1.94,0.39,0.08
TRIP-a5b828-1,2025-09-11 16:37:38,2.98,-0.05,-0.33,0.74,0.4
TRIP-a5b828-1,2025-09-11 16:37:40,-2.93,-0.02,-1.21,0.12,0.33
TRIP-a5b828-1,2025-09-11 16:37:42,2.89,-2.12,1.98,0.36,0.46
TRIP-a5b828-1,2025-09-11 16:37:44,-1.12,2.88,2.41,0.21,0.46
TRIP-a5b828-1,2025-09-11 16:37:46,1.57,-1.1,-2.08,0.79,0.71
TRIP-a5b828-1,2025-09-11 16:37:48,-0.45,-1.36,2.34,0.25,0.88
TRIP-a5b828-1,2025-09-11 16:37:50,0.64,3.0,2.66,0.5,0.34
TRIP-a5b828-1,2025-09-11 16:37:52,-1.65,-0.01,2.83,0.04,0.58
TRIP-a5b828-1,2025-09-11 16:37:54,-0.44,1.07,2.86,0.1,0.41
TRIP-a5b828-1,2025-09-11 16:37:56,1.58,2.07,0.06,0.48,0.2
TRIP-a5b828-1,2025-09-11 16:37:58,-0.25,-2.2,2.36,0.3,0.07
TRIP-a5b828-1,2025-09-11 16:38:00,0.54,0.76,-1.9,0.08,0.94
TRIP-a5b828-1,2025-09-11 16:38:02,1.16,2.25,-0.64,0.26,0.83
TRIP-a5b828-1,2025-09-11 16:38:04,0.08,-2.05,1.55,0.25,0.41
TRIP-a5b828-1,2025-09-11 16:38:06,-0.39,1.44,-0.4,0.43,0.86
TRIP-a5b828-1,2025-09-11 16:38:08,-1.04,-1.3,-2.23,0.15,0.88
TRIP-a5b828-1,2025-09-11 16:38:10,-0.06,1.21,1.44,0.71,0.33
TRIP-a5b828-1,2025-09-11 16:38:12,0.48,-1.37,0.83,0.91,0.97
TRIP-a5b828-1,2025-09-11 16:38:14,1.24,2.94,-0.44,0.46,0.81
TRIP-a5b828-1,2025-09-11 16:38:16,-0.89,-2.86,-2.66,0.7,0.36
TRIP-a5b828-1,2025-09-11 16:38:18,1.92,-0.6,-0.01,0.23,0.4
TRIP-a5b828-1,2025-09-11 16:38:20,1.64,-1.21,0.52,0.35,0.21
TRIP-a5b828-1,2025-09-11 16:38:22,2.79,1.54,-0.87,0.82,0.08
TRIP-a5b828-1,2025-09-11 16:38:24,-2.85,-1.0,-1.1,0.12,0.66
TRIP-a5b828-1,2025-09-11 16:38:26,-1.42,1.2,2.52,0.66,0.63
